Name,Biosynthetic_class,Structural_class,EXT_k2,EXT_k3,EXT_k4,EXT_k5,EXT_k6,EXT_k7,EXT_k8,EXT_k9,EXT_k10,MACCS_k2,MACCS_k3,MACCS_k4,MACCS_k5,MACCS_k6,MACCS_k7,MACCS_k8,MACCS_k9,MACCS_k10,PubChem_k2,PubChem_k3,PubChem_k4,PubChem_k5,PubChem_k6,PubChem_k7,PubChem_k8,PubChem_k9,PubChem_k10,Sub_k2,Sub_k3,Sub_k4,Sub_k5,Sub_k6,Sub_k7,Sub_k8,Sub_k9,Sub_k10,SubCount_k2,SubCount_k3,SubCount_k4,SubCount_k5,SubCount_k6,SubCount_k7,SubCount_k8,SubCount_k9,SubCount_k10
Prezizaan-15-al,Terpenoids,ST,1,2,2,3,3,5,0,5,4,1,1,0,4,1,3,6,1,8,0,0,2,1,0,5,5,7,4,1,1,3,3,2,2,2,5,2,0,2,2,0,4,2,6,3,6
Propanoic acid,FADs,Aliphatics and C5 branched,1,2,2,3,3,5,0,5,4,0,2,2,3,0,4,0,0,1,0,1,2,1,2,3,5,1,4,1,1,3,3,2,2,2,5,2,1,0,0,1,5,5,1,7,7
Propanol,FADs,Aliphatics and C5 branched,1,2,2,3,3,0,0,5,4,0,0,1,0,3,6,2,2,2,0,1,2,1,2,3,1,7,3,0,1,0,4,0,4,1,7,7,1,0,0,1,5,5,1,7,7
propyl 2-propenyl trisulfide,Others,NonAromatic_N/S,1,2,2,3,3,5,0,5,4,0,0,1,0,3,5,7,4,3,0,1,0,4,1,6,1,6,1,0,1,3,2,5,6,7,2,0,1,0,0,1,5,5,1,7,7
Propyl acetate,FADs,Aliphatics and C5 branched,1,2,3,4,0,1,1,1,6,0,0,1,1,2,0,4,5,5,0,1,2,1,2,3,5,1,4,1,1,3,3,2,2,2,5,2,1,0,0,1,5,5,1,7,7
Propyl benzoate,Shikimate_derived_Aromatics,BP,1,1,0,2,2,4,4,8,5,0,0,1,1,2,0,4,5,5,1,2,1,3,5,2,3,2,7,1,2,1,3,2,2,6,0,9,1,0,3,3,2,0,5,5,4
Propyl butanoate,FADs,Aliphatics and C5 branched,1,2,3,4,0,1,1,1,6,0,0,1,1,2,0,4,5,5,0,1,2,1,2,3,5,1,4,1,1,3,3,2,2,2,5,2,1,0,0,1,5,5,3,6,1
Propyl caproate,FADs,Aliphatics and C5 branched,1,2,3,4,0,1,1,1,6,0,0,1,1,2,0,4,5,5,0,1,2,1,2,3,5,1,4,1,1,3,3,2,2,2,5,2,1,0,0,1,1,6,3,6,1
Propyl palmitate,FADs,Aliphatics and C5 branched,1,2,3,4,0,1,1,1,6,0,0,1,1,2,0,4,5,5,0,1,2,1,2,3,5,1,4,1,1,3,3,2,2,2,5,2,0,1,1,2,0,4,0,4,8
Propyl valerate,FADs,Aliphatics and C5 branched,1,2,3,4,0,1,1,1,6,0,0,1,1,2,0,4,5,5,0,1,2,1,2,3,5,1,4,1,1,3,3,2,2,2,5,2,1,0,0,1,5,5,3,6,1
Protoanemonin,Others,Others,1,2,2,3,3,5,0,5,4,0,2,2,3,0,4,0,7,1,0,1,0,4,1,0,6,3,5,1,2,1,1,3,0,0,3,5,1,0,3,3,5,5,1,7,7
pseudocumene,Shikimate_derived_Aromatics,BP,1,1,0,2,2,4,7,7,5,0,2,2,3,0,4,0,6,7,1,2,1,2,4,4,0,5,8,1,1,3,0,4,6,4,2,6,1,0,3,3,2,0,5,5,4
pseudolimonene,Terpenoids,MT,0,0,2,1,3,5,5,4,4,1,1,0,4,1,3,6,1,4,0,0,3,0,0,5,4,0,0,0,0,2,2,1,1,5,4,3,1,0,0,1,1,1,2,6,3
"p-tolyl-1,2-propanediol",Shikimate_derived_Aromatics,BP,1,1,0,2,2,4,7,7,9,0,2,2,3,0,4,0,6,7,1,2,1,3,5,4,0,5,8,1,1,0,0,4,4,4,7,7,1,0,3,3,2,0,5,5,4
p-tolyl-2-propanone,Shikimate_derived_Aromatics,BP,1,1,0,2,2,4,7,7,9,0,2,2,3,0,4,0,6,7,1,2,1,2,4,4,0,5,8,1,1,3,0,5,6,4,2,6,1,0,3,3,2,0,5,5,4
pulegol,Terpenoids,MT,0,0,1,0,1,6,3,3,3,1,1,3,2,5,1,5,3,6,0,0,3,0,3,1,2,8,6,0,0,0,4,0,4,1,1,1,1,2,0,1,1,1,2,1,3
pulegone,Terpenoids,MT,0,0,1,1,4,3,5,4,7,1,1,3,2,5,1,1,7,0,0,0,3,0,0,5,4,0,0,0,2,1,1,3,0,0,3,5,1,0,0,1,1,1,2,1,3
p-Xylene,Shikimate_derived_Aromatics,BP,1,1,0,2,2,4,7,7,5,0,2,2,3,0,4,0,6,7,1,2,1,2,4,4,0,5,8,1,1,3,0,4,6,4,2,6,1,0,3,3,2,0,5,5,4
Pyrazole,Others,Aromatic_N/S,1,2,2,3,3,5,0,5,4,0,2,2,3,0,4,0,6,7,0,1,0,4,1,6,7,4,9,1,1,3,0,4,5,4,6,4,1,0,3,3,2,0,5,5,4
Pyridin-2-ylpropan-1-one,Others,Aromatic_N/S,1,1,0,2,2,4,7,7,9,0,2,2,3,0,4,0,6,7,1,2,1,2,4,4,7,4,9,1,2,1,0,4,5,6,6,4,1,0,3,3,2,0,5,5,4
Pyridin-3-carboxaldehyde,Others,Aromatic_N/S,1,1,0,2,2,4,7,7,5,0,2,2,3,0,4,0,6,7,1,2,1,2,4,4,7,4,9,1,2,1,0,4,5,6,6,9,1,0,3,3,2,0,5,5,4
quinoline,Others,Aromatic_N/S,1,1,0,2,2,4,7,7,5,0,2,2,3,0,4,0,6,7,1,2,1,2,4,4,7,4,9,1,1,3,0,4,5,4,6,4,1,0,3,3,2,0,5,5,4
R-(-)-14- methyl-8 hexadecyn-1-ol,FADs,Aliphatics and C5 branched,1,2,2,3,1,0,3,3,1,0,0,1,0,3,6,2,2,2,0,1,2,1,2,3,1,7,3,0,0,0,4,0,4,1,7,7,0,1,1,2,0,4,0,4,8
Rosefuran,Terpenoids,MT,1,1,0,2,2,4,7,7,9,1,2,2,3,0,4,0,0,1,1,2,1,3,5,2,3,2,7,1,1,3,0,4,5,4,6,4,1,0,3,3,2,0,5,5,9
rosefuranepoxide,Terpenoids,MT,1,1,0,2,2,4,7,7,9,1,2,2,3,5,1,1,7,0,1,2,1,3,5,2,3,2,7,1,1,3,0,4,5,4,6,4,1,0,3,3,2,0,5,0,9
sabina ketone,Terpenoids,MT,1,2,2,3,3,5,0,5,4,1,1,3,2,5,1,1,7,0,0,0,2,1,2,3,5,7,4,0,0,2,2,5,3,3,8,8,1,2,0,1,1,1,2,1,3
Sabinene,Terpenoids,MT,0,0,2,1,3,5,5,4,4,1,1,0,4,1,3,6,1,8,0,0,3,0,0,5,4,0,0,0,0,2,2,1,1,5,4,3,1,2,0,1,1,1,2,1,3
sabinol,Terpenoids,MT,0,0,2,0,1,6,3,3,1,1,1,3,2,5,1,1,3,6,0,0,3,0,3,1,2,8,6,0,0,0,4,0,4,1,1,1,1,2,2,0,1,1,2,1,3
Sabinyl acetate,Terpenoids,MT,0,2,3,4,5,1,1,1,0,1,1,3,2,5,1,1,7,0,0,0,3,0,3,1,2,8,6,0,0,3,3,2,2,2,5,2,0,2,2,0,1,1,2,1,3
Safranal,Terpenoids,Irregular terpene,0,0,1,1,4,2,5,2,2,1,1,0,4,1,3,1,7,0,0,1,0,4,1,0,6,6,1,1,2,1,1,3,0,0,3,5,1,0,0,1,5,1,2,6,3
safrole,Terpenoids,Irregular terpene,1,1,0,2,2,4,7,6,8,0,2,2,3,4,2,3,6,7,1,2,1,3,5,2,3,2,2,1,1,3,0,4,5,4,6,6,1,0,3,3,2,0,5,5,4
Salicyl aldehyde,Shikimate_derived_Aromatics,BP,1,1,0,2,2,4,7,7,5,0,2,2,3,4,2,3,8,9,1,2,1,3,5,2,3,2,7,1,2,1,0,4,5,6,0,9,1,0,3,3,2,0,5,5,4
salvene,Terpenoids,ST,0,0,1,1,3,2,5,2,2,0,2,2,4,0,4,0,0,1,0,1,0,4,1,6,6,6,1,0,0,2,2,1,1,5,4,3,1,0,0,1,5,5,1,6,1
salviadienol,Terpenoids,ST,0,0,1,0,4,6,6,0,3,1,1,3,2,5,1,5,3,6,0,0,3,0,3,1,2,8,6,0,0,0,4,0,4,1,1,1,0,2,2,0,4,2,6,3,0
salvial-4(14)en-1-one,Terpenoids,ST,0,0,2,1,3,5,5,4,4,1,1,3,2,5,1,1,7,0,0,0,3,0,0,5,4,0,0,0,0,2,2,5,3,3,8,8,0,2,2,0,4,2,6,3,0
Sandaracopimaradiene,Terpenoids,Diterpenes,0,0,1,1,4,3,2,4,7,1,1,0,4,1,3,6,1,8,0,0,3,0,0,5,4,0,0,0,0,2,2,1,1,5,4,3,0,2,2,0,4,2,6,3,6
Santalene,Terpenoids,ST,0,0,1,1,4,3,2,4,7,1,1,0,4,1,3,6,1,8,0,0,3,0,0,5,4,0,0,0,0,2,2,1,1,5,4,3,0,2,2,0,4,2,6,3,6
santene,Terpenoids,MT,0,0,1,1,4,3,2,4,7,1,1,0,4,1,3,6,1,4,0,0,3,0,0,5,4,0,0,0,0,2,2,1,1,5,4,3,1,0,0,1,1,1,2,1,3
santolina alcohol,Terpenoids,ST,0,2,2,3,3,2,5,2,2,1,2,2,3,0,4,0,0,1,0,1,0,4,1,0,6,6,1,0,0,0,4,0,4,1,1,1,1,0,0,1,1,1,2,6,3
santolinyl acetate,Terpenoids,ST,1,2,3,4,5,2,5,2,2,0,2,2,3,0,4,1,0,1,0,1,0,4,1,0,6,3,5,1,1,3,3,2,2,2,5,2,1,0,0,1,1,1,3,6,1
Sativen,Terpenoids,ST,0,0,2,1,3,5,5,4,4,1,1,0,4,1,3,6,1,8,0,0,3,0,0,5,4,0,0,0,0,2,2,1,1,5,4,3,0,2,2,0,4,2,6,3,0
sclareol,Terpenoids,Diterpenes,0,0,2,0,1,6,3,3,1,1,1,3,2,5,1,5,3,6,0,0,3,0,3,1,2,8,6,0,0,0,4,0,4,1,1,1,0,2,2,0,4,2,6,3,6
sclareol oxide,Terpenoids,Diterpenes,0,0,3,4,5,1,1,1,0,1,1,3,2,5,1,5,3,8,0,0,3,0,3,1,2,8,6,0,0,2,2,5,3,3,8,8,0,2,2,0,4,2,6,3,6
"Selina-1,3,7(11)-trien-8-one",Terpenoids,ST,0,0,1,1,4,3,2,4,7,1,1,3,2,5,1,1,7,0,0,0,3,0,0,5,4,0,0,0,2,1,1,3,0,0,3,5,1,2,2,0,4,1,2,1,0
"Selina-3,7(11)-diene",Terpenoids,ST,0,0,1,1,4,3,2,4,7,1,1,0,4,1,3,6,1,8,0,0,3,0,0,5,4,0,0,0,0,2,2,1,1,5,4,3,0,2,2,0,4,2,6,3,0
sesquicineol,Terpenoids,ST,0,0,3,4,5,1,1,1,0,1,1,3,2,5,1,6,3,8,0,0,3,0,3,1,2,8,6,0,0,2,2,5,3,3,8,8,0,2,2,0,4,2,6,3,0
Sesquirosefuran,Terpenoids,ST,0,1,0,2,2,2,7,7,9,1,1,0,4,1,3,6,7,4,1,2,1,3,5,2,3,2,7,1,1,3,0,4,5,4,6,4,1,0,0,1,1,1,2,0,9
sesquisabinene,Terpenoids,ST,0,0,1,1,4,3,2,4,7,1,1,0,4,1,3,6,1,8,0,0,3,0,0,5,4,0,0,0,0,2,2,1,1,5,4,3,0,2,2,0,4,2,6,3,0
seychellene,Terpenoids,ST,0,0,2,1,3,5,5,4,4,1,1,0,4,1,3,6,1,8,0,0,3,0,0,5,4,0,0,0,0,2,2,1,1,5,4,3,0,2,2,0,4,2,6,3,0
Shyobunol,Terpenoids,ST,0,0,2,0,1,6,3,3,1,1,1,3,2,5,1,5,3,6,0,0,3,0,3,1,2,8,6,0,0,0,4,0,4,1,1,1,0,2,2,0,4,2,6,3,0
shyobunone,Terpenoids,ST,0,0,2,1,3,5,5,4,4,1,1,3,2,5,1,1,7,0,0,0,3,0,0,5,4,0,0,0,0,2,2,5,3,3,8,8,0,2,2,0,4,2,6,3,0
sigma-cadinene,Terpenoids,ST,0,0,1,1,4,3,2,4,7,1,1,0,4,1,3,6,1,8,0,0,3,0,0,5,4,0,0,0,0,2,2,1,1,5,4,3,0,2,2,0,4,2,6,3,0
silphin-1-ene,Terpenoids,ST,0,0,1,1,4,3,2,4,7,1,1,0,4,1,3,6,1,8,0,0,3,0,0,5,4,0,0,0,0,2,2,1,1,5,4,3,0,2,2,0,4,2,6,3,0
"silphiperfol-4,7(14)-diene",Terpenoids,ST,0,0,1,1,4,3,2,4,7,1,1,0,4,1,3,6,1,8,0,0,3,0,0,5,4,0,0,0,0,2,2,1,1,5,4,3,0,2,2,0,4,1,2,1,0
"silphiperfola-5,7(14)-diene (c)",Terpenoids,ST,0,0,1,1,4,3,2,4,7,1,1,0,4,1,3,6,1,8,0,0,3,0,0,5,4,0,0,0,0,2,2,1,1,5,4,3,0,2,2,0,4,1,2,1,0
S-Methyl thioacetate,Others,NonAromatic_N/S,1,2,2,3,3,5,0,5,4,0,2,2,3,0,4,0,0,1,0,1,2,1,2,3,1,7,3,1,1,3,3,2,2,2,5,2,1,0,3,1,5,5,1,7,7
Spathulenol,Terpenoids,ST,0,0,1,1,4,3,2,4,7,1,1,3,2,5,1,1,7,0,0,0,3,0,0,5,4,0,0,0,2,1,1,3,0,0,3,5,0,2,2,0,4,2,6,3,0
Stearic acid,FADs,Aliphatics and C5 branched,1,2,2,3,1,0,3,3,1,0,0,1,0,2,0,4,2,5,0,1,2,1,2,3,5,1,4,1,1,3,3,2,2,2,5,2,0,1,1,2,0,4,0,4,8
Styrene,Shikimate_derived_Aromatics,BP,1,1,0,2,2,4,7,7,5,0,2,2,3,0,4,0,6,7,1,2,1,2,4,4,0,5,8,1,2,1,0,4,5,4,0,6,1,0,3,3,2,0,5,5,4
Sylvestrene,Terpenoids,MT,0,0,1,1,4,3,2,4,7,1,1,0,4,1,3,6,1,4,0,0,3,0,0,5,4,0,0,0,0,2,2,1,1,5,4,3,1,0,0,1,1,1,2,1,3
terpinen-1-ol,Terpenoids,MT,0,0,1,0,4,6,6,0,3,1,1,3,2,5,1,5,3,6,0,0,3,0,3,1,2,8,6,0,0,0,4,0,4,1,1,1,1,2,0,1,1,1,2,1,3
Terpinen-4-yl acetate,Terpenoids,MT,0,0,3,0,5,1,6,0,0,1,1,3,2,5,1,1,7,0,0,0,3,0,3,1,2,3,5,1,1,3,3,2,2,2,5,2,1,2,0,1,1,1,2,1,3
Terpinolene epoxide,Terpenoids,MT,0,0,1,0,5,6,6,0,0,1,1,3,2,5,1,6,3,8,0,0,3,0,3,1,2,8,6,0,0,2,2,5,3,3,8,8,1,0,0,1,1,1,2,1,3
terpinylacetate,Terpenoids,MT,0,0,3,0,5,1,6,0,0,1,1,3,2,5,1,1,7,0,0,0,3,0,3,1,2,3,5,1,1,3,3,2,2,2,5,2,1,2,0,1,1,1,2,1,3
Tetrachloroethene,Others,Others,1,2,2,3,3,5,0,5,4,0,2,2,3,0,4,0,0,1,0,1,2,1,2,6,1,7,3,1,1,3,0,4,6,7,2,6,1,0,3,3,5,5,1,7,7
Tetracosanal,FADs,Aliphatics and C5 branched,1,2,2,3,3,5,0,5,4,0,0,1,0,3,5,7,4,3,0,1,2,1,2,3,5,7,4,1,1,3,3,2,2,2,5,2,0,1,1,4,3,3,7,2,2
Tetracosane,FADs,Aliphatics and C5 branched,1,2,2,3,3,5,0,5,4,0,0,1,0,3,5,7,4,3,0,1,2,1,2,6,1,7,3,0,1,3,2,1,6,7,2,3,0,1,1,4,3,3,7,2,2
Tetracosanol,FADs,Aliphatics and C5 branched,1,2,2,3,1,0,3,3,1,0,0,1,0,3,6,2,2,2,0,1,2,1,2,3,1,7,3,0,1,0,4,0,4,1,7,7,0,1,1,4,3,3,7,2,2
Tetradecadiene,FADs,Aliphatics and C5 branched,0,0,1,1,4,3,2,4,7,0,0,1,0,3,5,7,4,3,0,1,0,4,1,6,6,6,1,0,0,2,2,1,6,7,2,3,0,2,0,2,0,6,4,8,5
tetradecanal,FADs,Aliphatics and C5 branched,1,2,2,3,3,5,0,5,4,0,0,1,0,3,5,7,4,3,0,1,2,1,2,3,5,7,4,1,1,3,3,2,2,2,5,2,0,1,1,2,0,4,0,4,8
Tetradecane,FADs,Aliphatics and C5 branched,1,2,2,3,3,5,0,5,4,0,0,1,0,3,5,7,4,3,0,1,2,1,2,6,1,7,3,0,1,3,2,1,6,7,2,3,0,1,1,2,0,4,0,4,8
Tetradecanol,FADs,Aliphatics and C5 branched,1,2,2,3,1,0,3,3,1,0,0,1,0,3,6,2,2,2,0,1,2,1,2,3,1,7,3,0,1,0,4,0,4,1,7,7,0,1,1,2,0,4,0,4,8
Tetradecene,FADs,Aliphatics and C5 branched,0,0,2,1,3,5,5,4,4,0,0,1,0,3,5,7,4,3,0,1,0,4,1,6,6,6,1,0,0,2,2,1,6,7,2,3,0,1,1,2,0,4,4,8,5
Tetradecyl acetate,FADs,Aliphatics and C5 branched,1,2,3,4,0,1,1,1,6,0,0,1,1,2,0,4,5,5,0,1,2,1,2,3,5,1,4,1,1,3,3,2,2,2,5,2,0,1,1,2,0,4,0,4,8
theaspirane (1),Terpenoids,Irregular terpene,0,0,3,0,5,1,6,0,0,1,1,3,2,5,1,6,3,8,0,0,3,0,3,1,2,8,6,0,0,2,2,5,3,3,8,8,1,2,2,0,1,1,2,1,3
Thiophene,Others,Aromatic_N/S,1,2,2,3,3,5,0,5,4,0,2,2,3,0,4,0,6,7,0,1,0,4,1,6,6,6,1,1,1,3,0,4,5,4,6,4,1,0,3,3,2,0,5,5,4
"thuja-2,4(10)-diene",Terpenoids,MT,0,0,1,1,4,3,2,4,7,1,1,0,4,1,3,6,1,8,0,0,3,0,0,5,4,0,0,0,0,2,2,1,1,5,4,3,1,0,0,1,1,1,2,1,3
Thujone,Terpenoids,MT,1,2,2,3,3,5,0,5,4,1,1,3,2,5,1,1,7,0,0,0,2,1,0,5,5,7,4,0,0,2,2,5,3,3,8,8,1,2,2,0,1,1,2,1,3
Thujopsene,Terpenoids,MT,0,0,1,1,4,3,2,4,7,1,1,0,4,1,3,6,1,8,0,0,3,0,0,5,4,0,0,0,0,2,2,1,1,5,4,3,0,2,2,0,4,2,6,3,0
Thymol,Terpenoids,MT,1,1,0,2,2,4,7,7,9,0,2,2,3,4,2,3,8,9,1,2,1,3,5,2,3,5,2,1,1,3,0,4,5,4,0,6,1,0,3,3,2,0,5,5,4
thymol acetate,Terpenoids,MT,1,1,0,2,2,4,7,6,8,0,2,2,3,4,2,3,8,9,1,2,1,3,5,2,3,2,2,1,1,3,3,2,2,2,5,2,1,0,3,3,2,0,5,0,9
thymol isobutyrate,Terpenoids,MT,1,1,0,2,2,4,7,6,8,0,2,2,3,4,2,3,8,9,1,2,1,3,5,2,3,2,2,1,1,3,3,2,2,2,5,2,1,0,3,3,2,0,5,0,9
thymol methyl ether,Terpenoids,MT,1,1,0,2,2,4,7,6,8,0,2,2,3,4,2,3,8,9,1,2,1,3,5,2,3,2,2,1,1,3,0,4,5,4,0,6,1,0,3,3,2,0,5,0,9
Thymoquinone,Terpenoids,MT,0,0,1,1,4,2,5,2,2,1,2,2,3,0,4,1,7,0,0,1,0,4,1,0,6,6,1,1,2,1,1,3,0,0,3,5,1,0,0,1,5,5,1,7,7
thymyl valerate,Terpenoids,MT,1,1,0,2,2,4,7,6,8,0,2,2,1,4,2,3,8,9,1,2,1,3,5,2,3,2,2,1,1,3,3,2,2,2,5,2,1,0,0,3,1,1,3,0,9
toluene,Shikimate_derived_Aromatics,BP,1,1,0,2,2,4,7,7,5,0,2,2,3,0,4,0,6,7,1,2,1,2,4,4,0,5,8,1,1,3,0,4,6,4,2,6,1,0,3,3,2,0,5,5,4
torilenol,Terpenoids,ST,0,0,2,0,1,6,3,3,1,1,1,3,2,5,1,5,3,6,0,0,3,0,3,1,2,8,6,0,0,0,4,0,4,1,1,1,0,2,2,0,4,2,6,3,6
Torreyol,Terpenoids,ST,0,0,1,0,4,6,6,0,3,1,1,3,2,5,1,5,3,6,0,0,3,0,3,1,2,8,6,0,0,0,4,0,4,1,1,1,0,2,2,0,4,2,6,3,6
trans-2-hexenyl benzoate,Shikimate_derived_Aromatics,BP,1,1,0,2,2,4,4,8,5,0,0,1,1,2,0,4,5,5,1,2,1,3,5,2,3,2,7,1,2,1,1,3,0,6,3,9,1,0,3,3,2,0,5,0,9
trans-a-bergamotene,Terpenoids,ST,0,0,1,1,4,3,2,4,7,1,1,0,4,1,3,6,1,8,0,0,3,0,0,5,4,0,0,0,0,2,2,1,1,5,4,3,0,2,2,0,4,2,6,3,0
trans-a-bisabolene,Terpenoids,ST,0,0,1,1,4,3,2,4,7,1,1,0,4,1,3,6,1,4,0,0,3,0,0,5,4,0,0,0,0,2,2,1,1,5,4,3,0,2,2,0,1,1,2,1,0
trans-b- guaiene,Terpenoids,ST,0,0,1,1,4,3,2,4,7,1,1,0,4,1,3,6,1,8,0,0,3,0,0,5,4,0,0,0,0,2,2,1,1,5,4,3,0,2,2,0,4,2,6,3,0
trans-b-bergamotene,Terpenoids,ST,0,0,1,1,4,3,2,4,7,1,1,0,4,1,3,6,1,8,0,0,3,0,0,5,4,0,0,0,0,2,2,1,1,5,4,3,0,2,2,0,4,2,6,3,0
trans-calamenene,Terpenoids,ST,1,1,0,2,2,4,7,7,9,1,1,0,4,1,3,6,1,8,1,2,1,2,4,4,0,5,8,0,1,2,2,1,1,5,4,3,1,2,2,0,1,1,2,1,3
trans-carveol,Terpenoids,MT,0,0,1,0,4,6,6,0,3,1,1,3,2,5,1,1,3,6,0,0,3,0,3,1,2,8,6,0,0,0,4,0,4,1,1,1,1,0,0,1,1,1,2,1,3
trans-carvyl acetate,Terpenoids,MT,0,0,3,0,5,1,6,0,0,1,1,3,2,5,1,1,7,0,0,0,3,0,3,0,6,3,5,1,1,3,3,2,2,2,5,2,1,2,0,1,1,1,2,1,3
trans-cinnamic alcohol,Shikimate_derived_Aromatics,BP,1,1,0,2,2,4,7,7,5,0,2,2,3,0,4,0,6,7,1,2,1,2,4,4,0,5,8,1,2,0,0,4,5,4,0,6,1,0,3,3,2,0,5,5,4
trans-dihydrocarveol,Terpenoids,MT,0,0,2,0,1,6,3,3,1,1,1,3,2,5,1,5,3,6,0,0,3,0,3,1,2,8,6,0,0,0,4,0,4,1,1,1,1,2,0,1,1,1,2,1,3
trans-dihydrocarvone,Terpenoids,MT,1,2,2,3,3,5,0,5,4,1,1,3,2,5,1,1,7,0,0,0,2,1,2,3,5,7,4,0,0,3,2,5,3,3,8,8,1,2,0,1,1,1,2,1,3
trans-farnesol,Terpenoids,ST,0,0,1,0,4,2,5,2,2,1,0,1,0,1,6,2,2,2,0,1,0,4,1,0,6,6,1,0,0,0,4,0,4,1,7,7,0,2,2,0,1,6,4,8,5
trans-isolimonene,Terpenoids,MT,0,0,1,1,4,3,2,4,7,1,1,0,4,1,3,6,1,4,0,0,3,0,0,5,4,0,0,0,0,2,2,1,1,5,4,3,1,0,0,1,1,1,2,1,3
trans-isopulegone,Terpenoids,MT,0,0,2,1,3,5,5,4,4,1,1,3,2,5,1,1,7,0,0,0,3,0,0,5,4,0,0,0,0,2,2,5,3,3,8,8,1,0,0,1,1,1,2,1,3
trans-limonene epoxide,Terpenoids,MT,0,2,3,4,5,1,1,1,0,1,1,3,2,5,1,6,3,8,0,0,3,0,3,1,2,8,6,0,0,2,2,5,3,3,8,8,1,2,0,1,1,1,2,1,3
trans-linalool oxide (furan),Terpenoids,MT,0,2,3,4,1,1,3,3,0,1,1,3,2,5,1,5,3,6,0,0,3,0,3,1,2,8,6,0,0,0,4,0,4,1,1,1,1,2,0,1,1,1,2,1,3
trans-methyl isoeugenol,Shikimate_derived_Aromatics,BP,1,1,0,2,2,4,7,6,8,0,2,2,3,4,2,3,8,9,1,2,1,3,5,2,3,2,2,1,2,1,0,4,5,4,0,6,1,0,3,3,2,0,5,5,4
trans-nerolidol,Terpenoids,ST,0,0,1,0,4,2,6,2,2,1,1,3,2,5,1,5,3,6,0,1,0,4,1,0,6,6,1,0,0,0,4,0,4,1,1,1,0,2,2,0,1,6,4,8,5
trans-nuciferol,Terpenoids,ST,1,1,0,2,2,4,7,7,9,1,0,0,4,1,6,2,2,2,1,2,1,2,4,4,0,5,8,0,0,0,4,0,4,1,7,7,1,0,0,3,1,1,2,0,9
trans-Ocimenol,Terpenoids,MT,1,2,2,3,3,2,5,2,2,0,2,2,3,0,4,0,0,1,0,1,0,4,1,0,6,6,1,0,0,0,4,0,4,1,7,1,1,0,0,1,5,5,3,6,1
"trans-p-2,8-menthadien-1-ol",Terpenoids,MT,0,0,1,0,4,6,6,0,3,1,1,3,2,5,1,5,3,6,0,0,3,0,3,1,2,8,6,0,0,0,4,0,4,1,1,1,1,0,0,1,1,1,2,1,3
trans-pinane,Terpenoids,MT,1,2,2,3,3,5,0,5,4,1,1,0,4,1,3,6,1,8,0,0,3,0,0,5,4,0,0,0,0,2,2,1,1,5,4,3,1,2,2,0,1,1,2,1,3
trans-Pinocamphone,Terpenoids,MT,1,2,2,3,3,5,0,5,4,1,1,3,2,5,1,1,7,0,0,0,2,1,0,5,5,7,4,0,0,2,2,5,3,3,8,8,1,2,2,0,1,1,2,1,3
trans-pinocarveol,Terpenoids,MT,0,0,2,0,1,6,3,3,1,1,1,3,2,5,1,1,3,6,0,0,3,0,3,1,2,8,6,0,0,0,4,0,3,1,1,1,1,2,2,0,1,1,2,1,3
trans-piperitol,Terpenoids,MT,0,0,1,0,4,6,6,0,3,1,1,3,2,5,1,5,3,6,0,0,3,0,3,1,2,8,6,0,0,0,4,0,4,1,1,1,1,2,0,1,1,1,2,1,3
trans-Piperitone epoxide,Terpenoids,MT,1,2,3,4,0,1,1,1,6,1,1,3,2,5,1,1,7,0,0,0,2,1,3,3,5,1,4,0,0,3,2,5,3,3,8,8,1,2,2,0,1,1,2,1,3
trans-p-menth-2-en-1-ol,Terpenoids,MT,0,0,1,0,4,6,6,0,3,1,1,3,2,5,1,5,3,6,0,0,3,0,3,1,2,8,6,0,0,0,4,0,4,1,1,1,1,2,0,1,1,1,2,1,3
trans-sesquisabinene hydrate,Terpenoids,ST,0,0,1,0,1,6,3,0,3,1,1,3,2,5,1,5,3,6,0,0,3,0,3,1,2,8,6,0,0,0,4,0,4,1,1,1,0,2,2,0,4,2,6,3,6
trans-thujone,Terpenoids,MT,1,2,2,3,3,5,0,5,4,1,1,3,2,5,1,1,7,0,0,0,2,1,0,5,5,7,4,0,0,2,2,5,3,3,8,8,1,2,2,0,1,1,2,1,3
trans-verbenol,Terpenoids,MT,0,0,1,0,4,6,6,0,3,1,1,3,2,5,1,1,3,0,0,0,3,0,3,1,2,8,6,0,0,0,4,0,3,1,1,1,1,2,2,0,1,1,2,1,3
trans-Z-a-bisabolene epoxide,Terpenoids,ST,0,0,3,0,5,1,6,0,0,1,1,3,2,5,1,6,3,8,0,0,3,0,3,1,2,8,6,0,0,2,2,5,3,3,8,8,0,2,2,0,4,2,6,3,0
Triacontane,FADs,Aliphatics and C5 branched,1,2,2,3,3,5,0,5,4,0,0,1,0,3,5,7,4,3,0,1,2,1,2,6,1,7,3,0,1,3,2,1,6,7,2,3,0,1,1,4,3,3,7,2,2
tricosane,FADs,Aliphatics and C5 branched,1,2,2,3,3,5,0,5,4,0,0,1,0,3,5,7,4,3,0,1,2,1,2,6,1,7,3,0,1,3,2,1,6,7,2,3,0,1,1,4,3,3,7,2,2
Tricosene,FADs,Aliphatics and C5 branched,0,0,2,1,3,5,5,4,4,0,0,1,0,3,5,7,4,3,0,1,0,4,1,6,6,6,1,0,0,2,2,1,6,7,2,3,0,1,1,4,3,3,7,2,2
